,Area,Item,Year,hg/ha_yield,Average_Rainfall_mm_per_year,Pesticides_Tonnes,Avg_Temp
21527,Hwedza,Maize,2004,1518,151,62,29.05
21528,Hwedza,Maize,2004,109463,151,62,29.05
21529,Hwedza,Maize,2004,28800,151,62,29.05
21530,Hwedza,Maize,2005,129500,151,62,29.56
21531,Hwedza,Maize,2005,12642,151,62,29.56
21532,Hwedza,Maize,2005,170789,151,62,29.56
21533,Hwedza,Maize,2005,24286,151,62,29.56
21534,Hwedza,Maize,2005,2160,151,62,29.56
21535,Hwedza,Maize,2005,107884,151,62,29.56
21536,Hwedza,Maize,2005,34444,151,62,29.56
21537,Hwedza,Maize,2006,129865,151,22,29.71
21538,Hwedza,Maize,2006,7250,151,22,29.71
21539,Hwedza,Maize,2006,159195,151,22,29.71
21540,Hwedza,Maize,2006,16254,151,22,29.71
21541,Hwedza,Maize,2006,1281,151,22,29.71
21542,Hwedza,Maize,2006,93095,151,22,29.71
21543,Hwedza,Maize,2006,21250,151,22,29.71
21544,Hwedza,Maize,2007,150581,151,34,29.73
21545,Hwedza,Maize,2007,10269,151,34,29.73
21546,Hwedza,Maize,2007,124128,151,34,29.73
21547,Hwedza,Maize,2007,20244,151,34,29.73
21548,Hwedza,Maize,2007,2177,151,34,29.73
21549,Hwedza,Maize,2007,180240,151,34,29.73
21550,Hwedza,Maize,2007,20200,151,34,29.73
21551,Hwedza,Maize,2008,159723,151,36,29.97
21552,Hwedza,Maize,2008,15173,151,36,29.97
21553,Hwedza,Maize,2008,169913,151,36,29.97
21554,Hwedza,Maize,2008,29100,151,36,29.97
21555,Hwedza,Maize,2008,2244,151,36,29.97
21556,Hwedza,Maize,2008,155556,151,36,29.97
21557,Hwedza,Maize,2008,21882,151,36,29.97
21558,Hwedza,Maize,2009,181890,151,26,29.65
21559,Hwedza,Maize,2009,3242,151,26,29.65
21560,Hwedza,Maize,2009,101200,151,26,29.65
21561,Hwedza,Maize,2009,41112,151,26,29.65
21562,Hwedza,Maize,2009,2268,151,26,29.65
21563,Hwedza,Maize,2009,206250,151,26,29.65
21564,Hwedza,Maize,2009,21115,151,26,29.65
21565,Hwedza,Maize,2020,232169,151,62,29.43
21566,Hwedza,Maize,2020,6154,151,62,29.43
21567,Hwedza,Maize,2020,104924,151,62,29.43
21568,Hwedza,Maize,2020,27479,151,62,29.43
21569,Hwedza,Maize,2020,1721,151,62,29.43
21570,Hwedza,Maize,2020,142029,151,62,29.43
21571,Hwedza,Maize,2020,19855,151,62,29.43
21572,Hwedza,Maize,2021,210273,151,31,29.46
21573,Hwedza,Maize,2021,2612,151,31,29.46
21574,Hwedza,Maize,2021,91045,151,31,29.46
21575,Hwedza,Maize,2021,27565,151,31,29.46
21576,Hwedza,Maize,2021,2548,151,31,29.46
21577,Hwedza,Maize,2021,152347,151,31,29.46
21578,Hwedza,Maize,2021,18412,151,31,29.46
21579,Hwedza,Maize,2022,202833,151,29.44,29.71
21580,Hwedza,Maize,2022,5853,151,29.44,29.71
21581,Hwedza,Maize,2022,159220,151,29.44,29.71
21582,Hwedza,Maize,2022,31638,151,29.44,29.71
21583,Hwedza,Maize,2022,2989,151,29.44,29.71
21584,Hwedza,Maize,2022,148771,151,29.44,29.71
21585,Hwedza,Maize,2022,10606,151,29.44,29.71
21586,Hwedza,Maize,2014,168413,151,26.31,29.8
21587,Hwedza,Maize,2014,7509,151,26.31,29.8
21588,Hwedza,Maize,2014,104545,151,26.31,29.8
21589,Hwedza,Maize,2014,30949,151,26.31,29.8
21590,Hwedza,Maize,2014,2519,151,26.31,29.8
21591,Hwedza,Maize,2014,177570,151,26.31,29.8
21592,Hwedza,Maize,2014,17019,151,26.31,29.8
21593,Hwedza,Maize,2015,159467,151,24.75,30.02
21594,Hwedza,Maize,2015,8255,151,24.75,30.02
21595,Hwedza,Maize,2015,102308,151,24.75,30.02
21596,Hwedza,Maize,2015,38290,151,24.75,30.02
21597,Hwedza,Maize,2015,3812,151,24.75,30.02
21598,Hwedza,Maize,2015,171840,151,24.75,30.02
21599,Hwedza,Maize,2015,17276,151,24.75,30.02
21600,Hwedza,Maize,2016,162588,151,21.12,29.78
21601,Hwedza,Maize,2016,11227,151,21.12,29.78
21602,Hwedza,Maize,2016,115357,151,21.12,29.78
21603,Hwedza,Maize,2016,36637,151,21.12,29.78
21604,Hwedza,Maize,2016,3463,151,21.12,29.78
21605,Hwedza,Maize,2016,160877,151,21.12,29.78
21606,Hwedza,Maize,2016,14992,151,21.12,29.78
21607,Hwedza,Maize,2017,151563,151,30.57,29.85
21608,Hwedza,Maize,2017,10874,151,30.57,29.85
21609,Hwedza,Maize,2017,147395,151,30.57,29.85
21610,Hwedza,Maize,2017,35900,151,30.57,29.85
21611,Hwedza,Maize,2017,3435,151,30.57,29.85
21612,Hwedza,Maize,2017,159870,151,30.57,29.85
21613,Hwedza,Maize,2017,14894,151,30.57,29.85
21614,Hwedza,Maize,2018,138791,151,12.04,29.3
21615,Hwedza,Maize,2018,9589,151,12.04,29.3
21616,Hwedza,Maize,2018,177412,151,12.04,29.3
21617,Hwedza,Maize,2018,38110,151,12.04,29.3
21618,Hwedza,Maize,2018,4291,151,12.04,29.3
21619,Hwedza,Maize,2018,168296,151,12.04,29.3
21620,Hwedza,Maize,2018,18096,151,12.04,29.3
21621,Hwedza,Maize,2019,159918,151,7.32,30.32
21622,Hwedza,Maize,2019,9014,151,7.32,30.32
21623,Hwedza,Maize,2019,172504,151,7.32,30.32
21624,Hwedza,Maize,2019,43571,151,7.32,30.32
21625,Hwedza,Maize,2019,2903,151,7.32,30.32
21626,Hwedza,Maize,2019,160230,151,7.32,30.32
21627,Hwedza,Maize,2019,18696,151,7.32,30.32
21628,Hwedza,Maize,2020,217784,151,11.49,30.32
21629,Hwedza,Maize,2020,7869,151,11.49,30.32
21630,Hwedza,Maize,2020,170183,151,11.49,30.32
21631,Hwedza,Maize,2020,54407,151,11.49,30.32
21632,Hwedza,Maize,2020,3919,151,11.49,30.32
21633,Hwedza,Maize,2020,161324,151,11.49,30.32
21634,Hwedza,Maize,2020,19868,151,11.49,30.32
21635,Hwedza,Maize,2021,107514,151,10.59,30.1
21636,Hwedza,Maize,2021,8405,151,10.59,30.1
21637,Hwedza,Maize,2021,161890,151,10.59,30.1
21638,Hwedza,Maize,2021,54739,151,10.59,30.1
21639,Hwedza,Maize,2021,2676,151,10.59,30.1
21640,Hwedza,Maize,2021,151699,151,10.59,30.1
21641,Hwedza,Maize,2021,19770,151,10.59,30.1
21642,Hwedza,Maize,2022,160606,151,21.37,29.61
21643,Hwedza,Maize,2022,10437,151,21.37,29.61
21644,Hwedza,Maize,2022,242957,151,21.37,29.61
21645,Hwedza,Maize,2022,57490,151,21.37,29.61
21646,Hwedza,Maize,2022,4422,151,21.37,29.61
21647,Hwedza,Maize,2022,202462,151,21.37,29.61
21648,Hwedza,Maize,2022,16537,151,21.37,29.61
21649,Hwedza,Maize,2024,200719,151,21.37,30.42
21650,Hwedza,Maize,2024,12326,151,21.37,30.42
21651,Hwedza,Maize,2024,256815,151,21.37,30.42
21652,Hwedza,Maize,2024,62834,151,21.37,30.42
21653,Hwedza,Maize,2024,3703,151,21.37,30.42
21654,Hwedza,Maize,2024,211608,151,21.37,30.42
21655,Hwedza,Maize,2024,30090,151,21.37,30.42
21656,Hwedza,Maize,2000,257507,1414,1183,4.55
21657,Hwedza,Maize,2000,46634,1414,1183,4.55
21658,Hwedza,Maize,2001,227489,1414,760,3.4
21659,Hwedza,Maize,2001,46547,1414,760,3.4
21660,Hwedza,Maize,2002,267729,1414,767.9,3.83
21661,Hwedza,Maize,2002,35295,1414,767.9,3.83
21662,Hwedza,Maize,2003,249602,1414,749,2.72
21663,Hwedza,Maize,2003,51096,1414,749,2.72
21664,Hwedza,Maize,2004,230846,1414,848,2.74
21665,Hwedza,Maize,2004,28362,1414,848,2.74
21666,Hwedza,Maize,2005,222358,1414,913.14,3.08
21667,Hwedza,Maize,2005,47468,1414,913.14,3.08
21668,Hwedza,Maize,2006,231321,1414,698.25,1.88
21669,Hwedza,Maize,2006,45258,1414,698.25,1.88
21670,Hwedza,Maize,2007,262343,1414,735.43,3.87
21671,Hwedza,Maize,2007,43101,1414,735.43,3.87
21672,Hwedza,Maize,2008,268418,1414,934.02,3.06
21673,Hwedza,Maize,2008,46878,1414,934.02,3.06
21674,Hwedza,Maize,2009,256262,1414,802.02,3.73
21675,Hwedza,Maize,2009,44533,1414,802.02,3.73
21676,Hwedza,Maize,2020,235890,1414,348.24,4.52
21677,Hwedza,Maize,2020,46025,1414,348.24,4.52
21678,Hwedza,Maize,2021,262878,1414,512.66,2.68
21679,Hwedza,Maize,2021,40738,1414,512.66,2.68
21680,Hwedza,Maize,2022,256141,1414,799.19,3.57
21681,Hwedza,Maize,2022,40994,1414,799.19,3.57
21682,Hwedza,Maize,2014,279430,1414,827.45,3.79
21683,Hwedza,Maize,2014,47668,1414,827.45,3.79
21684,Hwedza,Maize,2015,230523,1414,518.94,4.26
21685,Hwedza,Maize,2015,48925,1414,518.94,4.26
21686,Hwedza,Maize,2016,269329,1414,696.34,4.43
21687,Hwedza,Maize,2016,41634,1414,696.34,4.43
21688,Hwedza,Maize,2017,227983,1414,722.07,3.96
21689,Hwedza,Maize,2017,43973,1414,722.07,3.96
21690,Hwedza,Maize,2018,278193,1414,800.9,4.16
21691,Hwedza,Maize,2018,48653,1414,800.9,4.16
21692,Hwedza,Maize,2019,241836,1414,534.56,3.31
21693,Hwedza,Maize,2019,34069,1414,534.56,3.31
21694,Hwedza,Maize,2020,251662,1414,698.98,1.3
21695,Hwedza,Maize,2020,45975,1414,698.98,1.3
21696,Hwedza,Maize,2021,229141,1414,823.96,4.14
21697,Hwedza,Maize,2021,38517,1414,823.96,4.14
21698,Hwedza,Maize,2022,240527,1414,813.93,3.09
21699,Hwedza,Maize,2022,41011,1414,813.93,3.09
21700,Hwedza,Maize,2024,251702,1414,761.97,3.5
21701,Hwedza,Maize,2024,38841,1414,761.97,3.5
21702,Hwedza,Maize,2000,14014,494,5299,24.81
21703,Hwedza,Maize,2000,14014,494,5299,23.14
21704,Hwedza,Maize,2000,14014,494,5299,27
21705,Hwedza,Maize,2000,14014,494,5299,23.14
21706,Hwedza,Maize,2000,14014,494,5299,26.39
21707,Hwedza,Maize,2000,14014,494,5299,24.81
21708,Hwedza,Maize,2000,14014,494,5299,26.23
21709,Hwedza,Maize,2000,14014,494,5299,19.36
21710,Hwedza,Maize,2000,14014,494,5299,23.14
21711,Hwedza,Maize,2000,104002,494,5299,24.81
21712,Hwedza,Maize,2000,104002,494,5299,23.14
21713,Hwedza,Maize,2000,104002,494,5299,27
21714,Hwedza,Maize,2000,104002,494,5299,23.14
21715,Hwedza,Maize,2000,104002,494,5299,26.39
21716,Hwedza,Maize,2000,104002,494,5299,24.81
21717,Hwedza,Maize,2000,104002,494,5299,26.23
21718,Hwedza,Maize,2000,104002,494,5299,19.36
21719,Hwedza,Maize,2000,104002,494,5299,23.14
21720,Hwedza,Maize,2000,23151,494,5299,24.81
21721,Hwedza,Maize,2000,23151,494,5299,23.14
21722,Hwedza,Maize,2000,23151,494,5299,27
21723,Hwedza,Maize,2000,23151,494,5299,23.14
21724,Hwedza,Maize,2000,23151,494,5299,26.39
21725,Hwedza,Maize,2000,23151,494,5299,24.81
21726,Hwedza,Maize,2000,23151,494,5299,26.23
21727,Hwedza,Maize,2000,23151,494,5299,19.36
21728,Hwedza,Maize,2000,23151,494,5299,23.14
21729,Hwedza,Maize,2000,5736,494,5299,24.81
21730,Hwedza,Maize,2000,5736,494,5299,23.14
21731,Hwedza,Maize,2000,5736,494,5299,27
21732,Hwedza,Maize,2000,5736,494,5299,23.14
21733,Hwedza,Maize,2000,5736,494,5299,26.39
21734,Hwedza,Maize,2000,5736,494,5299,24.81
21735,Hwedza,Maize,2000,5736,494,5299,26.23
21736,Hwedza,Maize,2000,5736,494,5299,19.36
21737,Hwedza,Maize,2000,5736,494,5299,23.14
21738,Hwedza,Maize,2000,5679,494,5299,24.81
21739,Hwedza,Maize,2000,5679,494,5299,23.14
21740,Hwedza,Maize,2000,5679,494,5299,27
21741,Hwedza,Maize,2000,5679,494,5299,23.14
21742,Hwedza,Maize,2000,5679,494,5299,26.39
21743,Hwedza,Maize,2000,5679,494,5299,24.81
21744,Hwedza,Maize,2000,5679,494,5299,26.23
21745,Hwedza,Maize,2000,5679,494,5299,19.36
21746,Hwedza,Maize,2000,5679,494,5299,23.14
21747,Hwedza,Maize,2000,92141,494,5299,24.81
21748,Hwedza,Maize,2000,92141,494,5299,23.14
21749,Hwedza,Maize,2000,92141,494,5299,27
21750,Hwedza,Maize,2000,92141,494,5299,23.14
21751,Hwedza,Maize,2000,92141,494,5299,26.39
21752,Hwedza,Maize,2000,92141,494,5299,24.81
21753,Hwedza,Maize,2000,92141,494,5299,26.23
21754,Hwedza,Maize,2000,92141,494,5299,19.36
21755,Hwedza,Maize,2000,92141,494,5299,23.14
21756,Hwedza,Maize,2000,18249,494,5299,24.81
21757,Hwedza,Maize,2000,18249,494,5299,23.14
21758,Hwedza,Maize,2000,18249,494,5299,27
21759,Hwedza,Maize,2000,18249,494,5299,23.14
21760,Hwedza,Maize,2000,18249,494,5299,26.39
21761,Hwedza,Maize,2000,18249,494,5299,24.81
21762,Hwedza,Maize,2000,18249,494,5299,26.23
21763,Hwedza,Maize,2000,18249,494,5299,19.36
21764,Hwedza,Maize,2000,18249,494,5299,23.14
21765,Hwedza,Maize,2001,14235,494,5962,24.38
21766,Hwedza,Maize,2001,14235,494,5962,22.48
21767,Hwedza,Maize,2001,14235,494,5962,26.98
21768,Hwedza,Maize,2001,14235,494,5962,22.48
21769,Hwedza,Maize,2001,14235,494,5962,26.34
21770,Hwedza,Maize,2001,14235,494,5962,24.38
21771,Hwedza,Maize,2001,14235,494,5962,25.87
21772,Hwedza,Maize,2001,14235,494,5962,18.48
21773,Hwedza,Maize,2001,14235,494,5962,22.48
21774,Hwedza,Maize,2001,104452,494,5962,24.38
21775,Hwedza,Maize,2001,104452,494,5962,22.48
21776,Hwedza,Maize,2001,104452,494,5962,26.98
21777,Hwedza,Maize,2001,104452,494,5962,22.48
21778,Hwedza,Maize,2001,104452,494,5962,26.34
21779,Hwedza,Maize,2001,104452,494,5962,24.38
21780,Hwedza,Maize,2001,104452,494,5962,25.87
21781,Hwedza,Maize,2001,104452,494,5962,18.48
21782,Hwedza,Maize,2001,104452,494,5962,22.48
21783,Hwedza,Maize,2001,23199,494,5962,24.38
21784,Hwedza,Maize,2001,23199,494,5962,22.48
21785,Hwedza,Maize,2001,23199,494,5962,26.98
21786,Hwedza,Maize,2001,23199,494,5962,22.48
21787,Hwedza,Maize,2001,23199,494,5962,26.34
21788,Hwedza,Maize,2001,23199,494,5962,24.38
21789,Hwedza,Maize,2001,23199,494,5962,25.87
21790,Hwedza,Maize,2001,23199,494,5962,18.48
21791,Hwedza,Maize,2001,23199,494,5962,22.48
21792,Hwedza,Maize,2001,5866,494,5962,24.38
21793,Hwedza,Maize,2001,5866,494,5962,22.48
21794,Hwedza,Maize,2001,5866,494,5962,26.98
21795,Hwedza,Maize,2001,5866,494,5962,22.48
21796,Hwedza,Maize,2001,5866,494,5962,26.34
21797,Hwedza,Maize,2001,5866,494,5962,24.38
21798,Hwedza,Maize,2001,5866,494,5962,25.87
21799,Hwedza,Maize,2001,5866,494,5962,18.48
21800,Hwedza,Maize,2001,5866,494,5962,22.48
21801,Hwedza,Maize,2001,4992,494,5962,24.38
21802,Hwedza,Maize,2001,4992,494,5962,22.48
21803,Hwedza,Maize,2001,4992,494,5962,26.98
21804,Hwedza,Maize,2001,4992,494,5962,22.48
21805,Hwedza,Maize,2001,4992,494,5962,26.34
21806,Hwedza,Maize,2001,4992,494,5962,24.38
21807,Hwedza,Maize,2001,4992,494,5962,25.87
21808,Hwedza,Maize,2001,4992,494,5962,18.48
21809,Hwedza,Maize,2001,4992,494,5962,22.48
21810,Hwedza,Maize,2001,101190,494,5962,24.38
21811,Hwedza,Maize,2001,101190,494,5962,22.48
21812,Hwedza,Maize,2001,101190,494,5962,26.98
21813,Hwedza,Maize,2001,101190,494,5962,22.48
21814,Hwedza,Maize,2001,101190,494,5962,26.34
21815,Hwedza,Maize,2001,101190,494,5962,24.38
21816,Hwedza,Maize,2001,101190,494,5962,25.87
21817,Hwedza,Maize,2001,101190,494,5962,18.48
21818,Hwedza,Maize,2001,101190,494,5962,22.48
21819,Hwedza,Maize,2001,18410,494,5962,24.38
21820,Hwedza,Maize,2001,18410,494,5962,22.48
21821,Hwedza,Maize,2001,18410,494,5962,26.98
21822,Hwedza,Maize,2001,18410,494,5962,22.48
21823,Hwedza,Maize,2001,18410,494,5962,26.34
21824,Hwedza,Maize,2001,18410,494,5962,24.38
21825,Hwedza,Maize,2001,18410,494,5962,25.87
21826,Hwedza,Maize,2001,18410,494,5962,18.48
21827,Hwedza,Maize,2001,18410,494,5962,22.48
21828,Hwedza,Maize,2002,13966,494,5518,24.31
21829,Hwedza,Maize,2002,13966,494,5518,22.36
21830,Hwedza,Maize,2002,13966,494,5518,26.91
21831,Hwedza,Maize,2002,13966,494,5518,22.36
21832,Hwedza,Maize,2002,13966,494,5518,26.36
21833,Hwedza,Maize,2002,13966,494,5518,24.31
21834,Hwedza,Maize,2002,13966,494,5518,25.71
21835,Hwedza,Maize,2002,13966,494,5518,18.34
21836,Hwedza,Maize,2002,13966,494,5518,22.36
21837,Hwedza,Maize,2002,113709,494,5518,24.31
21838,Hwedza,Maize,2002,113709,494,5518,22.36
21839,Hwedza,Maize,2002,113709,494,5518,26.91
21840,Hwedza,Maize,2002,113709,494,5518,22.36
21841,Hwedza,Maize,2002,113709,494,5518,26.36
21842,Hwedza,Maize,2002,113709,494,5518,24.31
21843,Hwedza,Maize,2002,113709,494,5518,25.71
21844,Hwedza,Maize,2002,113709,494,5518,18.34
21845,Hwedza,Maize,2002,113709,494,5518,22.36
21846,Hwedza,Maize,2002,23686,494,5518,24.31
21847,Hwedza,Maize,2002,23686,494,5518,22.36
21848,Hwedza,Maize,2002,23686,494,5518,26.91
21849,Hwedza,Maize,2002,23686,494,5518,22.36
21850,Hwedza,Maize,2002,23686,494,5518,26.36
21851,Hwedza,Maize,2002,23686,494,5518,24.31
21852,Hwedza,Maize,2002,23686,494,5518,25.71
21853,Hwedza,Maize,2002,23686,494,5518,18.34
21854,Hwedza,Maize,2002,23686,494,5518,22.36
21855,Hwedza,Maize,2002,5910,494,5518,24.31
21856,Hwedza,Maize,2002,5910,494,5518,22.36
21857,Hwedza,Maize,2002,5910,494,5518,26.91
21858,Hwedza,Maize,2002,5910,494,5518,22.36
21859,Hwedza,Maize,2002,5910,494,5518,26.36
21860,Hwedza,Maize,2002,5910,494,5518,24.31
21861,Hwedza,Maize,2002,5910,494,5518,25.71
21862,Hwedza,Maize,2002,5910,494,5518,18.34
21863,Hwedza,Maize,2002,5910,494,5518,22.36
21864,Hwedza,Maize,2002,6051,494,5518,24.31
21865,Hwedza,Maize,2002,6051,494,5518,22.36
21866,Hwedza,Maize,2002,6051,494,5518,26.91
21867,Hwedza,Maize,2002,6051,494,5518,22.36
21868,Hwedza,Maize,2002,6051,494,5518,26.36
21869,Hwedza,Maize,2002,6051,494,5518,24.31
21870,Hwedza,Maize,2002,6051,494,5518,25.71
21871,Hwedza,Maize,2002,6051,494,5518,18.34
21872,Hwedza,Maize,2002,6051,494,5518,22.36
21873,Hwedza,Maize,2002,104368,494,5518,24.31
21874,Hwedza,Maize,2002,104368,494,5518,22.36
21875,Hwedza,Maize,2002,104368,494,5518,26.91
21876,Hwedza,Maize,2002,104368,494,5518,22.36
21877,Hwedza,Maize,2002,104368,494,5518,26.36
21878,Hwedza,Maize,2002,104368,494,5518,24.31
21879,Hwedza,Maize,2002,104368,494,5518,25.71
21880,Hwedza,Maize,2002,104368,494,5518,18.34
21881,Hwedza,Maize,2002,104368,494,5518,22.36
21882,Hwedza,Maize,2002,20010,494,5518,24.31
21883,Hwedza,Maize,2002,20010,494,5518,22.36
21884,Hwedza,Maize,2002,20010,494,5518,26.91
21885,Hwedza,Maize,2002,20010,494,5518,22.36
21886,Hwedza,Maize,2002,20010,494,5518,26.36
21887,Hwedza,Maize,2002,20010,494,5518,24.31
21888,Hwedza,Maize,2002,20010,494,5518,25.71
21889,Hwedza,Maize,2002,20010,494,5518,18.34
21890,Hwedza,Maize,2002,20010,494,5518,22.36
21891,Hwedza,Maize,2003,13983,494,4945,25.04
21892,Hwedza,Maize,2003,13983,494,4945,23.08
21893,Hwedza,Maize,2003,13983,494,4945,27.72
21894,Hwedza,Maize,2003,13983,494,4945,23.08
21895,Hwedza,Maize,2003,13983,494,4945,27.25
21896,Hwedza,Maize,2003,13983,494,4945,25.04
21897,Hwedza,Maize,2003,13983,494,4945,26.51
21898,Hwedza,Maize,2003,13983,494,4945,18.91
21899,Hwedza,Maize,2003,13983,494,4945,23.08
21900,Hwedza,Maize,2003,122809,494,4945,25.04
21901,Hwedza,Maize,2003,122809,494,4945,23.08
21902,Hwedza,Maize,2003,122809,494,4945,27.72
21903,Hwedza,Maize,2003,122809,494,4945,23.08
21904,Hwedza,Maize,2003,122809,494,4945,27.25
21905,Hwedza,Maize,2003,122809,494,4945,25.04
21906,Hwedza,Maize,2003,122809,494,4945,26.51
21907,Hwedza,Maize,2003,122809,494,4945,18.91
21908,Hwedza,Maize,2003,122809,494,4945,23.08
21909,Hwedza,Maize,2003,27397,494,4945,25.04
21910,Hwedza,Maize,2003,27397,494,4945,23.08
21911,Hwedza,Maize,2003,27397,494,4945,27.72
21912,Hwedza,Maize,2003,27397,494,4945,23.08
21913,Hwedza,Maize,2003,27397,494,4945,27.25
21914,Hwedza,Maize,2003,27397,494,4945,25.04
21915,Hwedza,Maize,2003,27397,494,4945,26.51
21916,Hwedza,Maize,2003,27397,494,4945,18.91
21917,Hwedza,Maize,2003,27397,494,4945,23.08
21918,Hwedza,Maize,2003,5821,494,4945,25.04
21919,Hwedza,Maize,2003,5821,494,4945,23.08
21920,Hwedza,Maize,2003,5821,494,4945,27.72
21921,Hwedza,Maize,2003,5821,494,4945,23.08
21922,Hwedza,Maize,2003,5821,494,4945,27.25
21923,Hwedza,Maize,2003,5821,494,4945,25.04
21924,Hwedza,Maize,2003,5821,494,4945,26.51
21925,Hwedza,Maize,2003,5821,494,4945,18.91
21926,Hwedza,Maize,2003,5821,494,4945,23.08
21927,Hwedza,Maize,2003,5681,494,4945,25.04
21928,Hwedza,Maize,2003,5681,494,4945,23.08
21929,Hwedza,Maize,2003,5681,494,4945,27.72
21930,Hwedza,Maize,2003,5681,494,4945,23.08
21931,Hwedza,Maize,2003,5681,494,4945,27.25
21932,Hwedza,Maize,2003,5681,494,4945,25.04
21933,Hwedza,Maize,2003,5681,494,4945,26.51
21934,Hwedza,Maize,2003,5681,494,4945,18.91
21935,Hwedza,Maize,2003,5681,494,4945,23.08
21936,Hwedza,Maize,2003,98171,494,4945,25.04
21937,Hwedza,Maize,2003,98171,494,4945,23.08
21938,Hwedza,Maize,2003,98171,494,4945,27.72
21939,Hwedza,Maize,2003,98171,494,4945,23.08
21940,Hwedza,Maize,2003,98171,494,4945,27.25
21941,Hwedza,Maize,2003,98171,494,4945,25.04
21942,Hwedza,Maize,2003,98171,494,4945,26.51
21943,Hwedza,Maize,2003,98171,494,4945,18.91
21944,Hwedza,Maize,2003,98171,494,4945,23.08
21945,Hwedza,Maize,2003,19466,494,4945,25.04
21946,Hwedza,Maize,2003,19466,494,4945,23.08
21947,Hwedza,Maize,2003,19466,494,4945,27.72
21948,Hwedza,Maize,2003,19466,494,4945,23.08
21949,Hwedza,Maize,2003,19466,494,4945,27.25
21950,Hwedza,Maize,2003,19466,494,4945,25.04
21951,Hwedza,Maize,2003,19466,494,4945,26.51
21952,Hwedza,Maize,2003,19466,494,4945,18.91
21953,Hwedza,Maize,2003,19466,494,4945,23.08
21954,Hwedza,Maize,2004,15004,494,6183,24.78
21955,Hwedza,Maize,2004,15004,494,6183,22.93
21956,Hwedza,Maize,2004,15004,494,6183,26.87
21957,Hwedza,Maize,2004,15004,494,6183,22.93
21958,Hwedza,Maize,2004,15004,494,6183,26.36
21959,Hwedza,Maize,2004,15004,494,6183,24.78
21960,Hwedza,Maize,2004,15004,494,6183,26.13
21961,Hwedza,Maize,2004,15004,494,6183,18.78
21962,Hwedza,Maize,2004,15004,494,6183,22.93
21963,Hwedza,Maize,2004,133171,494,6183,24.78
21964,Hwedza,Maize,2004,133171,494,6183,22.93
21965,Hwedza,Maize,2004,133171,494,6183,26.87
21966,Hwedza,Maize,2004,133171,494,6183,22.93
21967,Hwedza,Maize,2004,133171,494,6183,26.36
21968,Hwedza,Maize,2004,133171,494,6183,24.78
21969,Hwedza,Maize,2004,133171,494,6183,26.13
21970,Hwedza,Maize,2004,133171,494,6183,18.78
21971,Hwedza,Maize,2004,133171,494,6183,22.93
21972,Hwedza,Maize,2004,24333,494,6183,24.78
21973,Hwedza,Maize,2004,24333,494,6183,22.93
21974,Hwedza,Maize,2004,24333,494,6183,26.87
21975,Hwedza,Maize,2004,24333,494,6183,22.93
21976,Hwedza,Maize,2004,24333,494,6183,26.36
21977,Hwedza,Maize,2004,24333,494,6183,24.78
21978,Hwedza,Maize,2004,24333,494,6183,26.13
21979,Hwedza,Maize,2004,24333,494,6183,18.78
21980,Hwedza,Maize,2004,24333,494,6183,22.93
21981,Hwedza,Maize,2004,6011,494,6183,24.78
21982,Hwedza,Maize,2004,6011,494,6183,22.93
21983,Hwedza,Maize,2004,6011,494,6183,26.87
21984,Hwedza,Maize,2004,6011,494,6183,22.93
21985,Hwedza,Maize,2004,6011,494,6183,26.36
21986,Hwedza,Maize,2004,6011,494,6183,24.78
21987,Hwedza,Maize,2004,6011,494,6183,26.13
21988,Hwedza,Maize,2004,6011,494,6183,18.78
21989,Hwedza,Maize,2004,6011,494,6183,22.93
22000,Hwedza,Maize,2004,8011,494,6183,24.78
22001,Hwedza,Maize,2004,8011,494,6183,22.93
22002,Hwedza,Maize,2004,8011,494,6183,26.87
22003,Hwedza,Maize,2004,8011,494,6183,22.93
22004,Hwedza,Maize,2004,8011,494,6183,26.36
22005,Hwedza,Maize,2004,8011,494,6183,24.78
22006,Hwedza,Maize,2004,8011,494,6183,26.13
22007,Hwedza,Maize,2004,8011,494,6183,18.78
22008,Hwedza,Maize,2004,8011,494,6183,22.93
22009,Hwedza,Maize,2004,99148,494,6183,24.78
22020,Hwedza,Maize,2004,99148,494,6183,22.93
22021,Hwedza,Maize,2004,99148,494,6183,26.87
22022,Hwedza,Maize,2004,99148,494,6183,22.93
22024,Hwedza,Maize,2004,99148,494,6183,26.36
22014,Hwedza,Maize,2004,99148,494,6183,24.78
22015,Hwedza,Maize,2004,99148,494,6183,26.13
22016,Hwedza,Maize,2004,99148,494,6183,18.78
22017,Hwedza,Maize,2004,99148,494,6183,22.93
22018,Hwedza,Maize,2004,18935,494,6183,24.78
22019,Hwedza,Maize,2004,18935,494,6183,22.93
22020,Hwedza,Maize,2004,18935,494,6183,26.87
22021,Hwedza,Maize,2004,18935,494,6183,22.93
22022,Hwedza,Maize,2004,18935,494,6183,26.36
22024,Hwedza,Maize,2004,18935,494,6183,24.78
22014,Hwedza,Maize,2004,18935,494,6183,26.13
22015,Hwedza,Maize,2004,18935,494,6183,18.78
22016,Hwedza,Maize,2004,18935,494,6183,22.93
22017,Hwedza,Maize,2005,16908,494,7681,24.58
22018,Hwedza,Maize,2005,16908,494,7681,22.61
22019,Hwedza,Maize,2005,16908,494,7681,27.11
22020,Hwedza,Maize,2005,16908,494,7681,22.61
